[2025-03-16 13:42:12] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2025-03-16 13:42:12] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, transfer_files_locally, wrapup
[2025-03-16 13:42:12] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2025-03-16 13:42:14] [class-ss-archive-creation-job.php:172] Current task: setup
[2025-03-16 13:42:14] [class-ss-archive-creation-job.php:182] Performing task: setup
[2025-03-16 13:42:14] [class-ss-task.php:44] Status message: [setup] Setting up
[2025-03-16 13:42:15] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532\
[2025-03-16 13:42:15] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/phoenix/
[2025-03-16 13:43:47] [class-ss-page.php:119] Checking Content Identical:35c8c864f6e78bc3f812422c0f53eaec861fa3e4===. Value: FALSE
[2025-03-16 13:43:47] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/utils/utils.asset.php
[2025-03-16 13:43:47] [class-ss-task.php:58] [PAGES STATUS] Remaining:114; Total: 815
[2025-03-16 13:43:47] [class-ss-fetch-urls-task.php:76] Excludable found: URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/utils/utils.asset.php
[2025-03-16 13:43:47] [class-ss-fetch-urls-task.php:86] Skipping URL because it is no-save and no-follow
[2025-03-16 13:43:47] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/utils/utils.js
[2025-03-16 13:43:47] [class-ss-task.php:58] [PAGES STATUS] Remaining:113; Total: 815
[2025-03-16 13:43:47] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:43:47] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d5932eb63-PHx5Rt.tmp
[2025-03-16 13:43:47] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/utils/utils.js?simply_static_page=3163
[2025-03-16 13:43:47] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/utils/utils.js?simply_static_page=3163
[2025-03-16 13:43:47] [class-ss-url-fetcher.php:103] Filesize: 1348 bytes
[2025-03-16 13:43:47] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-16 13:43:47] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/utils/utils.js
[2025-03-16 13:43:47] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d5932eb63-PHx5Rt.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/js/packages/utils/utils.js
[2025-03-16 13:43:47] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:43:47] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:43:47] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-16 13:43:47] [class-ss-page.php:119] Checking Content Identical:2b5c554ce0ef1078849a8b4f001e3b4bbbc1f4f7===. Value: FALSE
[2025-03-16 13:43:47] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/utils/utils.js.LICENSE.txt
[2025-03-16 13:43:47] [class-ss-task.php:58] [PAGES STATUS] Remaining:112; Total: 815
[2025-03-16 13:43:47] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:43:47] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d59367bc5-woH7GE.tmp
[2025-03-16 13:43:47] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/utils/utils.js.LICENSE.txt?simply_static_page=3164
[2025-03-16 13:43:47] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/utils/utils.js.LICENSE.txt?simply_static_page=3164
[2025-03-16 13:43:47] [class-ss-url-fetcher.php:103] Filesize: 179 bytes
[2025-03-16 13:43:47] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2025-03-16 13:43:47] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/utils/utils.js.LICENSE.txt
[2025-03-16 13:43:47] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d59367bc5-woH7GE.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/js/packages/utils/utils.js.LICENSE.txt
[2025-03-16 13:43:47] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:43:47] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:43:47] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-16 13:43:47] [class-ss-page.php:119] Checking Content Identical:fbf0ca12ee8baebf02f6c66bcdbd4385b2786139===. Value: FALSE
[2025-03-16 13:43:47] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/utils/utils.min.js
[2025-03-16 13:43:47] [class-ss-task.php:58] [PAGES STATUS] Remaining:111; Total: 815
[2025-03-16 13:43:47] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:43:47] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d5938b69e-EgcpIq.tmp
[2025-03-16 13:43:47] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/utils/utils.min.js?simply_static_page=3165
[2025-03-16 13:43:47] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/utils/utils.min.js?simply_static_page=3165
[2025-03-16 13:43:47] [class-ss-url-fetcher.php:103] Filesize: 1285 bytes
[2025-03-16 13:43:47] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-16 13:43:47] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/utils/utils.min.js
[2025-03-16 13:43:47] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d5938b69e-EgcpIq.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/js/packages/utils/utils.min.js
[2025-03-16 13:43:47] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:43:47] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:43:47] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-16 13:43:47] [class-ss-page.php:119] Checking Content Identical:c045e7a71316de7c03d0253a21244d3ccc7f54e3===. Value: FALSE
[2025-03-16 13:43:47] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.asset.php
[2025-03-16 13:43:47] [class-ss-task.php:58] [PAGES STATUS] Remaining:110; Total: 815
[2025-03-16 13:43:47] [class-ss-fetch-urls-task.php:76] Excludable found: URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.asset.php
[2025-03-16 13:43:47] [class-ss-fetch-urls-task.php:86] Skipping URL because it is no-save and no-follow
[2025-03-16 13:43:47] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.js
[2025-03-16 13:43:47] [class-ss-task.php:58] [PAGES STATUS] Remaining:109; Total: 815
[2025-03-16 13:43:47] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:43:47] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d593b3e95-8Xcxgh.tmp
[2025-03-16 13:43:47] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.js?simply_static_page=3167
[2025-03-16 13:43:47] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.js?simply_static_page=3167
[2025-03-16 13:43:47] [class-ss-url-fetcher.php:103] Filesize: 2317 bytes
[2025-03-16 13:43:47] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-16 13:43:47] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.js
[2025-03-16 13:43:47] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d593b3e95-8Xcxgh.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.js
[2025-03-16 13:43:47] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:43:47] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:43:47] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-16 13:43:47] [class-ss-page.php:119] Checking Content Identical:a725298d01ed597bd3482e072acb6bdc32e7f04e===. Value: FALSE
[2025-03-16 13:43:48] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.js.LICENSE.txt
[2025-03-16 13:43:48] [class-ss-task.php:58] [PAGES STATUS] Remaining:108; Total: 815
[2025-03-16 13:43:48] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:43:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d59404c1a-Xe16Po.tmp
[2025-03-16 13:43:48] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.js.LICENSE.txt?simply_static_page=3168
[2025-03-16 13:43:48] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.js.LICENSE.txt?simply_static_page=3168
[2025-03-16 13:43:48] [class-ss-url-fetcher.php:103] Filesize: 624 bytes
[2025-03-16 13:43:48] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2025-03-16 13:43:48] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.js.LICENSE.txt
[2025-03-16 13:43:48] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d59404c1a-Xe16Po.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.js.LICENSE.txt
[2025-03-16 13:43:48] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:43:48] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:43:48] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-16 13:43:48] [class-ss-page.php:119] Checking Content Identical:34f40dc8a72c793144ef7413554354a00cd6f938===. Value: FALSE
[2025-03-16 13:43:48] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.min.js
[2025-03-16 13:43:48] [class-ss-task.php:58] [PAGES STATUS] Remaining:107; Total: 815
[2025-03-16 13:43:48] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:43:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d5942ad1b-q68MLt.tmp
[2025-03-16 13:43:48] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.min.js?simply_static_page=3169
[2025-03-16 13:43:48] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.min.js?simply_static_page=3169
[2025-03-16 13:43:48] [class-ss-url-fetcher.php:103] Filesize: 1935 bytes
[2025-03-16 13:43:48] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-16 13:43:48] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.min.js
[2025-03-16 13:43:48] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d5942ad1b-q68MLt.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/js/packages/wp-media/wp-media.min.js
[2025-03-16 13:43:48] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:43:48] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:43:48] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-16 13:43:48] [class-ss-page.php:119] Checking Content Identical:a38011ba174c03294f13598ed4dc21b7ad8e4e0e===. Value: FALSE
[2025-03-16 13:43:48] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/progress.3200f67fe8fb78924bea.bundle.min.js
[2025-03-16 13:43:48] [class-ss-task.php:58] [PAGES STATUS] Remaining:106; Total: 815
[2025-03-16 13:43:48] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:43:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d5945fe7b-wc66sc.tmp
[2025-03-16 13:43:48] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/js/progress.3200f67fe8fb78924bea.bundle.min.js?simply_static_page=3170
[2025-03-16 13:43:48] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/progress.3200f67fe8fb78924bea.bundle.min.js?simply_static_page=3170
[2025-03-16 13:43:48] [class-ss-url-fetcher.php:103] Filesize: 833 bytes
[2025-03-16 13:43:48] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-16 13:43:48] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/progress.3200f67fe8fb78924bea.bundle.min.js
[2025-03-16 13:43:48] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d5945fe7b-wc66sc.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/js/progress.3200f67fe8fb78924bea.bundle.min.js
[2025-03-16 13:43:48] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:43:48] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:43:48] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-16 13:43:48] [class-ss-page.php:119] Checking Content Identical:79a700ce1eda7f5104ac7291fe5577ffcde60640===. Value: FALSE
[2025-03-16 13:43:48] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/progress.5d8492a023e85c6cc0e0.bundle.js
[2025-03-16 13:43:48] [class-ss-task.php:58] [PAGES STATUS] Remaining:105; Total: 815
[2025-03-16 13:43:48] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:43:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d5947ac5b-Der3Co.tmp
[2025-03-16 13:43:48] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/js/progress.5d8492a023e85c6cc0e0.bundle.js?simply_static_page=3171
[2025-03-16 13:43:48] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/progress.5d8492a023e85c6cc0e0.bundle.js?simply_static_page=3171
[2025-03-16 13:43:48] [class-ss-url-fetcher.php:103] Filesize: 1980 bytes
[2025-03-16 13:43:48] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-16 13:43:48] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/progress.5d8492a023e85c6cc0e0.bundle.js
[2025-03-16 13:43:48] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d5947ac5b-Der3Co.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/js/progress.5d8492a023e85c6cc0e0.bundle.js
[2025-03-16 13:43:48] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:43:48] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:43:48] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-16 13:43:48] [class-ss-page.php:119] Checking Content Identical:483ef05300943fcb6d33209b2606fdc6fb7ee033===. Value: FALSE
[2025-03-16 13:43:48] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/responsive-bar.js
[2025-03-16 13:43:48] [class-ss-task.php:58] [PAGES STATUS] Remaining:104; Total: 815
[2025-03-16 13:43:48] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:43:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d59493583-sIsWB6.tmp
[2025-03-16 13:43:48] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/js/responsive-bar.js?simply_static_page=3172
[2025-03-16 13:43:48] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/responsive-bar.js?simply_static_page=3172
[2025-03-16 13:43:48] [class-ss-url-fetcher.php:103] Filesize: 25426 bytes
[2025-03-16 13:43:48] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-16 13:43:48] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/responsive-bar.js
[2025-03-16 13:43:48] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d59493583-sIsWB6.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/js/responsive-bar.js
[2025-03-16 13:43:48] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:43:48] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:43:48] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-16 13:43:48] [class-ss-page.php:119] Checking Content Identical:25d7144de35344fe659f862d3d84f414a414b499===. Value: FALSE
[2025-03-16 13:43:48] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/responsive-bar.min.js
[2025-03-16 13:43:48] [class-ss-task.php:58] [PAGES STATUS] Remaining:103; Total: 815
[2025-03-16 13:43:48] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:43:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d594eea22-uMmr4Q.tmp
